Project_ID,MP_ID,Contractor_ID,Sanctioned_Amount,Project_Category,Constituency,State,Syndicate_ID,Syndicate_Role,Is_Syndicate_Ringleader,Is_Split_Work,Score_ML_Anomaly,Score_Syndicate_Collusion,Score_MP_Concentration,Score_Work_Splitting,Score_Network_Centrality,Vigilance_Priority_Index,Priority_Tier,Forensic_Explanation
P00078157,MP0068,V034509,8270000.0,Agriculture,BHAGALPUR-1,Bihar,NONE,INDEPENDENT,False,False,38.14,0.0,79.25,0.0,44.49,30.0,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0068 (Allocation Risk: 79.2)
P00084516,MP0009,V025906,7910000.0,Sports,INDORE-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,56.64,0.0,49.6,0.0,20.8,27.55,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 56.6/100
P00019910,MP0050,V010925,1820000.0,Agriculture,HUBBALLI-2,Karnataka,NONE,INDEPENDENT,False,False,22.1,0.0,68.4,0.0,41.03,23.04,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00044303,MP0015,V024566,2740000.0,Sanitation,BELAGAVI-2,Karnataka,NONE,INDEPENDENT,False,False,31.23,0.0,16.88,0.0,31.68,16.65,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00046718,MP0021,V039479,7120000.0,Road,KARIMNAGAR-3,Telangana,NONE,INDEPENDENT,False,False,44.2,0.0,26.38,0.0,18.02,19.92,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00043469,MP0090,V010806,5500000.0,Sports,COIMBATORE-1,Tamil Nadu,NONE,INDEPENDENT,False,False,48.84,0.0,60.25,0.0,7.02,24.74,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00044845,MP0022,V016496,2190000.0,Education,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,25.5,0.0,64.62,0.0,17.73,20.0,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00013925,MP0034,V025614,8000000.0,Water Supply,BALLARI-5,Karnataka,NONE,INDEPENDENT,False,False,47.37,0.0,52.88,0.0,24.71,25.85,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00031364,MP0080,V021790,8820000.0,Water Supply,PRAYAGRAJ-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,46.23,0.0,44.12,0.0,18.59,23.28,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00077318,MP0002,V034133,9370000.0,Sports,GAYA-1,Bihar,NONE,INDEPENDENT,False,False,48.53,0.0,11.48,0.0,30.85,20.91,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00023608,MP0096,V017567,2110000.0,Water Supply,PUNE-3,Maharashtra,NONE,INDEPENDENT,False,False,19.99,0.0,54.12,0.0,16.38,16.57,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00025293,MP0013,V029409,4260000.0,Sports,LUCKNOW-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,40.5,0.0,30.48,0.0,16.01,19.12,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00058592,MP0086,V029349,990000.0,Electricity,MUZAFFARPUR-3,Bihar,NONE,INDEPENDENT,False,False,35.86,0.0,36.2,0.0,34.85,21.42,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00071335,MP0034,V018721,3270000.0,Electricity,BALLARI-5,Karnataka,NONE,INDEPENDENT,False,False,26.07,0.0,52.88,0.0,19.45,18.67,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00027865,MP0083,V048627,4870000.0,Sanitation,VADODARA-4,Gujarat,NONE,INDEPENDENT,False,False,38.77,0.0,82.3,0.0,44.09,30.59,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0083 (Allocation Risk: 82.3)
P00018657,MP0076,V042929,8170000.0,Electricity,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,56.35,0.0,74.55,0.0,19.59,31.03,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 56.4/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0076 (Allocation Risk: 74.5)
P00057011,MP0015,V007066,510000.0,Sanitation,BELAGAVI-2,Karnataka,NONE,INDEPENDENT,False,False,34.19,0.0,16.88,0.0,25.18,16.57,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00006511,MP0044,V007791,5330000.0,Public Infrastructure,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,41.45,0.0,26.92,0.0,28.2,20.7,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00006352,MP0067,V002203,2050000.0,Sanitation,RAJKOT-4,Gujarat,NONE,INDEPENDENT,False,False,17.24,0.0,58.08,0.0,21.14,17.05,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00088766,MP0042,V021539,7940000.0,Agriculture,SOLAPUR-3,Maharashtra,NONE,INDEPENDENT,False,False,48.77,0.0,53.32,0.0,50.12,30.15,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00069579,MP0049,V012123,3220000.0,Sanitation,AJMER-5,Rajasthan,NONE,INDEPENDENT,False,False,30.65,0.0,73.35,0.0,48.65,27.49,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0049 (Allocation Risk: 73.3)
P00032169,MP0037,V016169,6220000.0,Agriculture,UJJAIN-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,48.48,0.0,30.42,0.0,31.21,23.79,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00091388,MP0076,V019288,5130000.0,Public Infrastructure,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,46.02,0.0,74.55,0.0,33.75,30.05,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0076 (Allocation Risk: 74.5)
P00026372,MP0085,V044523,3140000.0,Sports,KOLKATA-1,West Bengal,NONE,INDEPENDENT,False,False,35.48,0.0,85.52,0.0,46.77,30.49,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0085 (Allocation Risk: 85.5)
P00048729,MP0070,V024541,1230000.0,Road,NIZAMABAD-4,Telangana,NONE,INDEPENDENT,False,False,29.01,0.0,98.35,0.0,5.2,24.24,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0070 (Allocation Risk: 98.3)
P00024639,MP0061,V000560,2670000.0,Agriculture,AGRA-1,Uttar Pradesh,SYNDICATE_074,ACTIVE_PARTICIPANT,False,False,28.51,77.33,58.45,0.0,17.81,39.32,MEDIUM,[SYNDICATE] Contractor in SYNDICATE_074 (Shared Bank Collusion Risk: 77.3)
P00058961,MP0037,V039499,6430000.0,Water Supply,UJJAIN-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,45.16,0.0,30.42,0.0,7.56,19.24,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00008786,MP0090,V012850,4760000.0,Sports,COIMBATORE-1,Tamil Nadu,NONE,INDEPENDENT,False,False,45.09,0.0,60.25,0.0,16.98,25.11,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00054980,MP0095,V002647,4230000.0,Education,SOLAPUR-4,Maharashtra,NONE,INDEPENDENT,False,False,37.37,0.0,65.53,0.0,37.66,26.69,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00021067,MP0026,V035372,6460000.0,Agriculture,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,56.31,0.0,7.5,0.0,26.78,22.04,LOW,[ML_ANOMALY] Physical/financial anomaly score 56.3/100
P00013251,MP0008,V008195,9880000.0,Public Infrastructure,NANDED-4,Maharashtra,NONE,INDEPENDENT,False,False,49.17,0.0,53.02,0.0,6.05,23.61,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00036753,MP0046,V040036,5430000.0,Healthcare,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,44.49,0.0,93.72,0.0,7.23,28.49,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0046 (Allocation Risk: 93.7)
P00084642,MP0014,V012160,8180000.0,Education,DURGAPUR-5,West Bengal,NONE,INDEPENDENT,False,False,40.13,0.0,38.1,0.0,51.37,25.46,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00069101,MP0039,V019904,7770000.0,Road,TIRUCHIRAPPALLI-2,Tamil Nadu,NONE,INDEPENDENT,False,False,54.39,0.0,39.2,0.0,8.16,23.42,LOW,[ML_ANOMALY] Physical/financial anomaly score 54.4/100
P00058144,MP0082,V040429,4500000.0,Electricity,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,69.57,0.0,43.42,0.0,43.09,33.85,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 69.6/100
P00082902,MP0041,V027414,5670000.0,Sports,LATUR-3,Maharashtra,NONE,INDEPENDENT,False,True,46.03,0.0,51.6,62.5,39.59,36.86,MEDIUM,[WORK_SPLIT] Contract part of split cluster SPLIT_00026 (Risk: 62.5)
P00051233,MP0089,V034305,8190000.0,Education,UJJAIN-5,Madhya Pradesh,NONE,INDEPENDENT,False,False,52.14,0.0,49.6,0.0,32.35,27.93,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.1/100
P00010965,MP0015,V049815,9400000.0,Sports,BELAGAVI-2,Karnataka,NONE,INDEPENDENT,False,False,48.13,0.0,16.88,0.0,26.38,20.93,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00017745,MP0097,V019525,6570000.0,Agriculture,INDORE-4,Madhya Pradesh,NONE,INDEPENDENT,False,False,43.23,0.0,68.18,0.0,30.16,27.72,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00060749,MP0080,V010311,1570000.0,Agriculture,PRAYAGRAJ-5,Uttar Pradesh,NONE,INDEPENDENT,False,False,27.59,0.0,44.12,0.0,15.55,17.23,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00028982,MP0029,V019885,2910000.0,Community Development,JODHPUR-2,Rajasthan,NONE,INDEPENDENT,False,False,30.84,0.0,82.12,0.0,18.94,24.41,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0029 (Allocation Risk: 82.1)
P00082904,MP0089,V016893,2690000.0,Healthcare,UJJAIN-5,Madhya Pradesh,NONE,INDEPENDENT,False,False,31.27,0.0,49.6,0.0,2.81,17.24,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00021870,MP0042,V030657,4510000.0,Sanitation,SOLAPUR-3,Maharashtra,NONE,INDEPENDENT,False,False,36.28,0.0,53.32,0.0,39.3,24.78,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00020946,MP0018,V017878,5900000.0,Road,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,48.77,0.0,50.18,0.0,30.49,26.73,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00021786,MP0090,V042595,600000.0,Sanitation,COIMBATORE-1,Tamil Nadu,NONE,INDEPENDENT,False,False,45.91,0.0,60.25,0.0,42.35,29.16,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00004062,MP0082,V036289,4540000.0,Road,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,38.68,0.0,43.42,0.0,35.42,23.43,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00096676,MP0003,V047854,5150000.0,Sports,CHENNAI-5,Tamil Nadu,NONE,INDEPENDENT,False,False,34.3,0.0,69.25,0.0,53.97,28.77,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00091981,MP0046,V033170,9020000.0,Healthcare,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,57.57,0.0,93.72,0.0,31.98,36.13,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 57.6/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0046 (Allocation Risk: 93.7)
P00081184,MP0002,V031403,4650000.0,Sanitation,GAYA-1,Bihar,NONE,INDEPENDENT,False,False,44.64,0.0,11.48,0.0,27.73,19.27,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00091510,MP0034,V006811,8010000.0,Healthcare,BALLARI-5,Karnataka,NONE,INDEPENDENT,False,False,44.89,0.0,52.88,0.0,44.39,28.06,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00009405,MP0005,V037038,4650000.0,Electricity,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,45.38,0.0,71.25,0.0,47.91,31.49,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0005 (Allocation Risk: 71.2)
P00030376,MP0065,V017101,2910000.0,Agriculture,CHENNAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,33.45,0.0,94.85,0.0,30.78,28.88,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0065 (Allocation Risk: 94.8)
P00005685,MP0097,V009274,9610000.0,Electricity,INDORE-4,Madhya Pradesh,NONE,INDEPENDENT,False,False,60.16,0.0,68.18,0.0,31.41,32.99,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 60.2/100
P00045536,MP0035,V040541,8660000.0,Water Supply,JAIPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,55.26,0.0,46.62,0.0,47.29,30.66,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 55.3/100
P00003014,MP0093,V036722,3940000.0,Road,HOWRAH-3,West Bengal,NONE,INDEPENDENT,False,False,31.41,0.0,68.05,0.0,37.11,25.2,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00087595,MP0086,V003941,8290000.0,Public Infrastructure,MUZAFFARPUR-3,Bihar,NONE,INDEPENDENT,False,False,50.0,0.0,36.2,0.0,29.12,24.8,LOW,[ML_ANOMALY] Physical/financial anomaly score 50.0/100
P00081676,MP0018,V038626,7660000.0,Agriculture,JODHPUR-3,Rajasthan,NONE,INDEPENDENT,False,False,53.59,0.0,50.18,0.0,19.39,26.51,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 53.6/100
P00095616,MP0036,V048179,5070000.0,Healthcare,RAJKOT-1,Gujarat,NONE,INDEPENDENT,False,False,60.56,0.0,51.18,0.0,32.45,30.71,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 60.6/100
P00073042,MP0020,V001299,2820000.0,Road,BHAVNAGAR-2,Gujarat,NONE,INDEPENDENT,False,False,27.17,0.0,31.6,0.0,27.6,17.03,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00036876,MP0024,V015416,4700000.0,Electricity,BHOPAL-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,43.98,0.0,11.8,0.0,6.68,15.97,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00072971,MP0100,V008512,5780000.0,Sanitation,NASHIK-5,Maharashtra,NONE,INDEPENDENT,False,False,57.08,0.0,18.55,0.0,39.86,25.89,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 57.1/100
P00062268,MP0029,V009815,3120000.0,Public Infrastructure,JODHPUR-2,Rajasthan,NONE,INDEPENDENT,False,False,35.82,0.0,82.12,0.0,37.21,28.65,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0029 (Allocation Risk: 82.1)
P00079861,MP0072,V001621,1210000.0,Sanitation,INDORE-1,Madhya Pradesh,NONE,INDEPENDENT,False,False,27.81,0.0,30.2,0.0,46.9,19.91,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00055016,MP0077,V047819,4510000.0,Education,KOLKATA-2,West Bengal,NONE,INDEPENDENT,False,False,38.99,0.0,61.28,0.0,17.53,23.52,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00022262,MP0012,V045844,2310000.0,Agriculture,SATARA-5,Maharashtra,NONE,INDEPENDENT,False,False,30.81,0.0,89.2,0.0,37.68,28.27,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0012 (Allocation Risk: 89.2)
P00020468,MP0006,V014485,9970000.0,Electricity,MADURAI-5,Tamil Nadu,NONE,INDEPENDENT,False,False,54.42,0.0,39.78,0.0,29.9,26.78,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 54.4/100
P00076422,MP0033,V023373,4400000.0,Community Development,NIZAMABAD-5,Telangana,NONE,INDEPENDENT,False,False,48.34,0.0,35.17,0.0,35.96,25.17,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00030931,MP0048,V014577,8820000.0,Agriculture,AURANGABAD-4,Bihar,NONE,INDEPENDENT,False,False,55.71,0.0,11.15,0.0,49.42,25.8,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 55.7/100
P00047024,MP0044,V020180,2270000.0,Sanitation,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,21.8,0.0,26.92,0.0,38.39,16.34,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00082176,MP0046,V034592,3050000.0,Agriculture,WARANGAL-3,Telangana,NONE,INDEPENDENT,False,False,34.38,0.0,93.72,0.0,11.16,26.05,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0046 (Allocation Risk: 93.7)
P00024506,MP0014,V035571,7560000.0,Electricity,DURGAPUR-5,West Bengal,NONE,INDEPENDENT,False,False,53.37,0.0,38.1,0.0,40.82,27.85,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 53.4/100
P00033365,MP0074,V021049,1950000.0,Water Supply,LATUR-4,Maharashtra,NONE,INDEPENDENT,False,False,22.88,0.0,52.9,0.0,28.85,19.13,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00057935,MP0005,V039015,3430000.0,Sanitation,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,28.64,0.0,71.25,0.0,36.73,24.79,LOW,[MP_FAVORITISM] Awarded by high-concentration MP MP0005 (Allocation Risk: 71.2)
P00037809,MP0025,V031923,8390000.0,Community Development,JODHPUR-4,Rajasthan,NONE,INDEPENDENT,False,False,47.31,0.0,54.78,0.0,18.38,25.17,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00078477,MP0052,V022224,6930000.0,Agriculture,MUZAFFARPUR-2,Bihar,NONE,INDEPENDENT,False,False,49.08,0.0,24.4,0.0,47.66,25.53,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00063274,MP0043,V026203,3580000.0,Education,PATNA-2,Bihar,NONE,INDEPENDENT,False,False,28.87,0.0,54.58,0.0,43.39,23.36,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00093573,MP0094,V014961,8850000.0,Education,UJJAIN-4,Madhya Pradesh,NONE,INDEPENDENT,False,False,57.14,0.0,25.52,0.0,8.43,22.23,LOW,[ML_ANOMALY] Physical/financial anomaly score 57.1/100
P00052172,MP0055,V041371,7800000.0,Sports,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,58.88,0.0,40.4,0.0,14.83,25.95,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 58.9/100
P00003313,MP0016,V049940,3390000.0,Sports,KALABURAGI-2,Karnataka,NONE,INDEPENDENT,False,False,26.76,0.0,21.02,0.0,15.12,13.45,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00079895,MP0002,V038370,8850000.0,Sports,GAYA-1,Bihar,NONE,INDEPENDENT,False,False,70.26,0.0,11.48,0.0,15.35,25.1,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 70.3/100
P00063820,MP0065,V045297,6920000.0,Sanitation,CHENNAI-1,Tamil Nadu,NONE,INDEPENDENT,False,False,51.76,0.0,94.85,0.0,7.87,30.94,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 51.8/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0065 (Allocation Risk: 94.8)
P00078006,MP0023,V010766,3050000.0,Healthcare,PATNA-3,Bihar,NONE,INDEPENDENT,False,False,32.85,0.0,53.7,0.0,5.96,18.8,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00037921,MP0034,V040612,7860000.0,Public Infrastructure,BALLARI-5,Karnataka,NONE,INDEPENDENT,False,False,44.5,0.0,52.88,0.0,8.35,22.53,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00002268,MP0047,V016978,8800000.0,Healthcare,SILIGURI-2,West Bengal,NONE,INDEPENDENT,False,False,50.59,0.0,85.32,0.0,42.53,34.35,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 50.6/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0047 (Allocation Risk: 85.3)
P00005442,MP0056,V008885,940000.0,Education,WARANGAL-5,Telangana,NONE,INDEPENDENT,False,False,31.66,0.0,41.58,0.0,36.72,21.24,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00055907,MP0063,V027609,1900000.0,Education,RAJKOT-2,Gujarat,NONE,INDEPENDENT,False,False,20.06,0.0,16.62,0.0,45.37,15.32,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00078493,MP0070,V046416,5500000.0,Agriculture,NIZAMABAD-4,Telangana,NONE,INDEPENDENT,False,False,41.41,0.0,98.35,0.0,27.59,31.31,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0070 (Allocation Risk: 98.3)
P00099202,MP0061,V008926,2430000.0,Public Infrastructure,AGRA-1,Uttar Pradesh,NONE,INDEPENDENT,False,False,29.79,0.0,58.45,0.0,17.27,20.29,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00052237,MP0062,V016274,8290000.0,Electricity,GAYA-5,Bihar,NONE,INDEPENDENT,False,False,52.36,0.0,49.42,0.0,16.32,25.57,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 52.4/100
P00031150,MP0010,V014199,9250000.0,Road,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,57.46,0.0,29.25,0.0,53.77,29.69,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 57.5/100
P00079144,MP0055,V037871,4630000.0,Healthcare,MADURAI-3,Tamil Nadu,NONE,INDEPENDENT,False,False,41.1,0.0,40.4,0.0,38.78,24.21,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00053861,MP0010,V019696,4940000.0,Water Supply,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,61.27,0.0,29.25,0.0,18.18,25.5,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 61.3/100
P00089241,MP0037,V034706,1590000.0,Public Infrastructure,UJJAIN-2,Madhya Pradesh,NONE,INDEPENDENT,False,False,23.18,0.0,30.42,0.0,2.33,11.87,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00075069,MP0033,V017265,3240000.0,Education,NIZAMABAD-5,Telangana,NONE,INDEPENDENT,False,False,29.61,0.0,35.17,0.0,17.86,16.84,LOW,Parameters within standard vigilance tolerances across all forensic layers
P00034166,MP0002,V046090,9690000.0,Community Development,GAYA-1,Bihar,NONE,INDEPENDENT,False,False,57.96,0.0,11.48,0.0,49.92,26.6,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 58.0/100
P00007990,MP0010,V032315,7860000.0,Agriculture,BELAGAVI-4,Karnataka,NONE,INDEPENDENT,False,False,52.97,0.0,29.25,0.0,56.43,28.74,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 53.0/100
P00025740,MP0027,V022905,7370000.0,Water Supply,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,47.4,0.0,64.5,0.0,20.92,27.03,MEDIUM,Parameters within standard vigilance tolerances across all forensic layers
P00057346,MP0005,V014969,7190000.0,Sports,MUZAFFARPUR-5,Bihar,NONE,INDEPENDENT,False,False,47.67,0.0,71.25,0.0,7.71,26.15,MEDIUM,[MP_FAVORITISM] Awarded by high-concentration MP MP0005 (Allocation Risk: 71.2)
P00067213,MP0071,V013670,9430000.0,Education,SALEM-2,Tamil Nadu,NONE,INDEPENDENT,False,False,58.71,0.0,74.47,0.0,30.38,33.34,MEDIUM,[ML_ANOMALY] Physical/financial anomaly score 58.7/100; [MP_FAVORITISM] Awarded by high-concentration MP MP0071 (Allocation Risk: 74.5)
