Vendor_ID,Vendor_Name,Registration_ID,Bank_Account_ID,Syndicate_ID,Syndicate_Size,Projects_Awarded,Total_Sanctioned_Value,State,District,Shared_Bank_Account_Flag,Requires_Audit,Evidence_Reasons
V037618,Contractor Company 037618,REG0037618,BANK037618,NONE,1,3,7090000,Gujarat,Rajkot,False,False,Standard independent contractor account (single entity routing).
V038678,Contractor Company 038678,REG0038678,BANK038678,NONE,1,1,7090000,Gujarat,Bhavnagar,False,False,Standard independent contractor account (single entity routing).
V040864,Contractor Company 040864,REG0040864,BANK040864,NONE,1,1,7090000,Maharashtra,Pune,False,False,Standard independent contractor account (single entity routing).
V044117,Contractor Company 044117,REG0044117,BANK044117,NONE,1,2,7090000,Tamil Nadu,Chennai,False,False,Standard independent contractor account (single entity routing).
V047608,Contractor Company 047608,REG0047608,BANK047608,NONE,1,3,7090000,Bihar,Aurangabad,False,False,Standard independent contractor account (single entity routing).
V047758,Contractor Company 047758,REG0047758,BANK047758,NONE,1,2,7090000,Gujarat,Rajkot,False,False,Standard independent contractor account (single entity routing).
V047985,Contractor Company 047985,REG0047985,BANK047985,NONE,1,2,7090000,Uttar Pradesh,Kanpur,False,False,Standard independent contractor account (single entity routing).
V002684,Contractor Company 002684,REG0002684,BANK002684,NONE,1,1,7080000,Bihar,Gaya,False,False,Standard independent contractor account (single entity routing).
V004502,Contractor Company 004502,REG0004502,BANK004502,NONE,1,1,7080000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V005365,Contractor Company 005365,REG0005365,BANK005365,NONE,1,1,7080000,Madhya Pradesh,Ujjain,False,False,Standard independent contractor account (single entity routing).
V009249,Contractor Company 009249,REG0009249,BANK009249,NONE,1,1,7080000,Karnataka,Dharwad,False,False,Standard independent contractor account (single entity routing).
V009513,Contractor Company 009513,REG0009513,BANK009513,NONE,1,2,7080000,West Bengal,Siliguri,False,False,Standard independent contractor account (single entity routing).
V010399,Contractor Company 010399,REG0010399,BANK010399,NONE,1,2,7080000,Madhya Pradesh,Bhopal,False,False,Standard independent contractor account (single entity routing).
V011455,Contractor Company 011455,REG0011455,BANK011455,NONE,1,2,7080000,Maharashtra,Nagpur,False,False,Standard independent contractor account (single entity routing).
V017564,Contractor Company 017564,REG0017564,BANK017564,NONE,1,1,7080000,Uttar Pradesh,Agra,False,False,Standard independent contractor account (single entity routing).
V021028,Contractor Company 021028,REG0021028,BANK021028,NONE,1,2,7080000,Uttar Pradesh,Varanasi,False,False,Standard independent contractor account (single entity routing).
V023144,Contractor Company 023144,REG0023144,BANK023144,NONE,1,1,7080000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V024297,Contractor Company 024297,REG0024297,BANK024297,NONE,1,1,7080000,Telangana,Hyderabad,False,False,Standard independent contractor account (single entity routing).
V027321,Contractor Company 027321,REG0027321,BANK027321,NONE,1,2,7080000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V029435,Contractor Company 029435,REG0029435,BANK029435,NONE,1,1,7080000,Telangana,Hyderabad,False,False,Standard independent contractor account (single entity routing).
V029682,Contractor Company 029682,REG0029682,BANK029682,NONE,1,1,7080000,Madhya Pradesh,Bhopal,False,False,Standard independent contractor account (single entity routing).
V029785,Contractor Company 029785,REG0029785,BANK029785,NONE,1,1,7080000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V030579,Contractor Company 030579,REG0030579,BANK030579,NONE,1,1,7080000,Maharashtra,Nashik,False,False,Standard independent contractor account (single entity routing).
V031326,Contractor Company 031326,REG0031326,BANK031326,NONE,1,1,7080000,Maharashtra,Kolhapur,False,False,Standard independent contractor account (single entity routing).
V036437,Contractor Company 036437,REG0036437,BANK036437,NONE,1,3,7080000,Karnataka,Ballari,False,False,Standard independent contractor account (single entity routing).
V038470,Contractor Company 038470,REG0038470,BANK038470,NONE,1,1,7080000,Gujarat,Rajkot,False,False,Standard independent contractor account (single entity routing).
V040106,Contractor Company 040106,REG0040106,BANK040106,NONE,1,1,7080000,Bihar,Aurangabad,False,False,Standard independent contractor account (single entity routing).
V040692,Contractor Company 040692,REG0040692,BANK040692,NONE,1,1,7080000,Bihar,Bhagalpur,False,False,Standard independent contractor account (single entity routing).
V044272,Contractor Company 044272,REG0044272,BANK044272,NONE,1,1,7080000,Tamil Nadu,Chennai,False,False,Standard independent contractor account (single entity routing).
V046105,Contractor Company 046105,REG0046105,BANK046105,NONE,1,2,7080000,Telangana,Nizamabad,False,False,Standard independent contractor account (single entity routing).
V046591,Contractor Company 046591,REG0046591,BANK046591,NONE,1,2,7080000,Madhya Pradesh,Gwalior,False,False,Standard independent contractor account (single entity routing).
V047720,Contractor Company 047720,REG0047720,BANK047720,NONE,1,3,7080000,Madhya Pradesh,Gwalior,False,False,Standard independent contractor account (single entity routing).
V048625,Contractor Company 048625,REG0048625,BANK048625,NONE,1,3,7080000,West Bengal,Durgapur,False,False,Standard independent contractor account (single entity routing).
V001579,Contractor Company 001579,REG0001579,BANK001579,NONE,1,2,7070000,Karnataka,Mysuru,False,False,Standard independent contractor account (single entity routing).
V004673,Contractor Company 004673,REG0004673,BANK004673,NONE,1,2,7070000,Bihar,Patna,False,False,Standard independent contractor account (single entity routing).
V004751,Contractor Company 004751,REG0004751,BANK004751,NONE,1,1,7070000,Karnataka,Hubballi,False,False,Standard independent contractor account (single entity routing).
V006412,Contractor Company 006412,REG0006412,BANK006412,NONE,1,1,7070000,Tamil Nadu,Coimbatore,False,False,Standard independent contractor account (single entity routing).
V007188,Contractor Company 007188,REG0007188,BANK007188,NONE,1,1,7070000,Gujarat,Rajkot,False,False,Standard independent contractor account (single entity routing).
V007488,Contractor Company 007488,REG0007488,BANK007488,NONE,1,1,7070000,Maharashtra,Nagpur,False,False,Standard independent contractor account (single entity routing).
V009024,Contractor Company 009024,REG0009024,BANK009024,NONE,1,2,7070000,Gujarat,Bhavnagar,False,False,Standard independent contractor account (single entity routing).
V010045,Contractor Company 010045,REG0010045,BANK010045,NONE,1,2,7070000,Gujarat,Surat,False,False,Standard independent contractor account (single entity routing).
V011187,Contractor Company 011187,REG0011187,BANK011187,NONE,1,2,7070000,Madhya Pradesh,Jabalpur,False,False,Standard independent contractor account (single entity routing).
V013056,Contractor Company 013056,REG0013056,BANK013056,NONE,1,3,7070000,West Bengal,Durgapur,False,False,Standard independent contractor account (single entity routing).
V015841,Contractor Company 015841,REG0015841,BANK015841,NONE,1,1,7070000,Uttar Pradesh,Kanpur,False,False,Standard independent contractor account (single entity routing).
V020766,Contractor Company 020766,REG0020766,BANK020766,NONE,1,1,7070000,Maharashtra,Nagpur,False,False,Standard independent contractor account (single entity routing).
V021667,Contractor Company 021667,REG0021667,BANK021667,NONE,1,3,7070000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V022483,Contractor Company 022483,REG0022483,BANK022483,NONE,1,2,7070000,Karnataka,Hubballi,False,False,Standard independent contractor account (single entity routing).
V025165,Contractor Company 025165,REG0025165,BANK025165,NONE,1,2,7070000,Uttar Pradesh,Agra,False,False,Standard independent contractor account (single entity routing).
V028038,Contractor Company 028038,REG0028038,BANK028038,NONE,1,1,7070000,Madhya Pradesh,Bhopal,False,False,Standard independent contractor account (single entity routing).
V033120,Contractor Company 033120,REG0033120,BANK033120,NONE,1,1,7070000,Tamil Nadu,Chennai,False,False,Standard independent contractor account (single entity routing).
V037674,Contractor Company 037674,REG0037674,BANK037674,NONE,1,2,7070000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V041294,Contractor Company 041294,REG0041294,BANK041294,NONE,1,2,7070000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V041411,Contractor Company 041411,REG0041411,BANK041411,NONE,1,1,7070000,Gujarat,Vadodara,False,False,Standard independent contractor account (single entity routing).
V044886,Contractor Company 044886,REG0044886,BANK044886,NONE,1,2,7070000,West Bengal,Durgapur,False,False,Standard independent contractor account (single entity routing).
V045485,Contractor Company 045485,REG0045485,BANK045485,NONE,1,2,7070000,Tamil Nadu,Tiruchirappalli,False,False,Standard independent contractor account (single entity routing).
V047538,Contractor Company 047538,REG0047538,BANK047538,NONE,1,1,7070000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V048331,Contractor Company 048331,REG0048331,BANK048331,NONE,1,3,7070000,Telangana,Nizamabad,False,False,Standard independent contractor account (single entity routing).
V002838,Contractor Company 002838,REG0002838,BANK002838,NONE,1,2,7060000,Rajasthan,Jaipur,False,False,Standard independent contractor account (single entity routing).
V002932,Contractor Company 002932,REG0002932,BANK002932,NONE,1,2,7060000,Telangana,Karimnagar,False,False,Standard independent contractor account (single entity routing).
V003794,Contractor Company 003794,REG0003794,BANK003794,NONE,1,2,7060000,Rajasthan,Ajmer,False,False,Standard independent contractor account (single entity routing).
V004288,Contractor Company 004288,REG0004288,BANK004288,NONE,1,3,7060000,Telangana,Hyderabad,False,False,Standard independent contractor account (single entity routing).
V008098,Contractor Company 008098,REG0008098,BANK008098,NONE,1,1,7060000,West Bengal,Howrah,False,False,Standard independent contractor account (single entity routing).
V009553,Contractor Company 009553,REG0009553,BANK009553,NONE,1,2,7060000,Telangana,Hyderabad,False,False,Standard independent contractor account (single entity routing).
V010545,Contractor Company 010545,REG0010545,BANK010545,NONE,1,1,7060000,Maharashtra,Hingoli,False,False,Standard independent contractor account (single entity routing).
V013136,Contractor Company 013136,REG0013136,BANK013136,NONE,1,1,7060000,Rajasthan,Jodhpur,False,False,Standard independent contractor account (single entity routing).
V014320,Contractor Company 014320,REG0014320,BANK014320,NONE,1,2,7060000,West Bengal,Kolkata,False,False,Standard independent contractor account (single entity routing).
V015156,Contractor Company 015156,REG0015156,BANK015156,NONE,1,1,7060000,Madhya Pradesh,Ujjain,False,False,Standard independent contractor account (single entity routing).
V017983,Contractor Company 017983,REG0017983,BANK017983,NONE,1,2,7060000,Tamil Nadu,Tiruchirappalli,False,False,Standard independent contractor account (single entity routing).
V019542,Contractor Company 019542,REG0019542,BANK019542,NONE,1,2,7060000,West Bengal,Siliguri,False,False,Standard independent contractor account (single entity routing).
V020611,Contractor Company 020611,REG0020611,BANK020611,NONE,1,3,7060000,Telangana,Warangal,False,False,Standard independent contractor account (single entity routing).
V025784,Contractor Company 025784,REG0025784,BANK025784,NONE,1,4,7060000,Gujarat,Bhavnagar,False,False,Standard independent contractor account (single entity routing).
V029243,Contractor Company 029243,REG0029243,BANK029243,NONE,1,2,7060000,Gujarat,Ahmedabad,False,False,Standard independent contractor account (single entity routing).
V029413,Contractor Company 029413,REG0029413,BANK029413,NONE,1,2,7060000,Karnataka,Dharwad,False,False,Standard independent contractor account (single entity routing).
V030148,Contractor Company 030148,REG0030148,BANK030148,NONE,1,2,7060000,Maharashtra,Latur,False,False,Standard independent contractor account (single entity routing).
