Vendor_ID,Vendor_Name,Bank_Account_ID,Syndicate_ID,Syndicate_Size,Active_Project_Count,Vendor_Total_Sanctioned_Amount,Syndicate_Total_Funds_INR,Collusion_Risk_Score,Evidence_Reasons
V000329,Contractor Company 000329,BANK000088,SYNDICATE_088,12,2,13000000,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 13,000,000.']"
V000728,Contractor Company 000728,BANK000088,SYNDICATE_088,12,2,7650000,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 7,650,000.']"
V000880,Contractor Company 000880,BANK000088,SYNDICATE_088,12,1,4640000,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,640,000.']"
V000026,Contractor Company 000026,BANK000088,SYNDICATE_088,12,1,4140000,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,140,000.']"
V000249,Contractor Company 000249,BANK000088,SYNDICATE_088,12,0,0,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000303,Contractor Company 000303,BANK000088,SYNDICATE_088,12,0,0,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000548,Contractor Company 000548,BANK000088,SYNDICATE_088,12,0,0,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000815,Contractor Company 000815,BANK000088,SYNDICATE_088,12,0,0,110760000,75.92,"['Shares bank account BANK000088 with 11 other registered contractors.', 'Belongs to SYNDICATE_088 (12 members) controlling 25 projects.', 'Contractor syndicate holds INR 110,760,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000772,Contractor Company 000772,BANK000039,SYNDICATE_039,10,4,26790000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 26,790,000.']"
V000293,Contractor Company 000293,BANK000039,SYNDICATE_039,10,4,23460000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 4 project(s) totaling INR 23,460,000.']"
V000483,Contractor Company 000483,BANK000039,SYNDICATE_039,10,3,19370000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 19,370,000.']"
V000693,Contractor Company 000693,BANK000039,SYNDICATE_039,10,3,15660000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 15,660,000.']"
V000030,Contractor Company 000030,BANK000039,SYNDICATE_039,10,2,8850000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 8,850,000.']"
V000037,Contractor Company 000037,BANK000039,SYNDICATE_039,10,2,8610000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 8,610,000.']"
V000868,Contractor Company 000868,BANK000039,SYNDICATE_039,10,1,4640000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,640,000.']"
V000076,Contractor Company 000076,BANK000039,SYNDICATE_039,10,1,4630000,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 4,630,000.']"
V000144,Contractor Company 000144,BANK000039,SYNDICATE_039,10,0,0,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000872,Contractor Company 000872,BANK000039,SYNDICATE_039,10,0,0,112010000,75.62,"['Shares bank account BANK000039 with 9 other registered contractors.', 'Belongs to SYNDICATE_039 (10 members) controlling 20 projects.', 'Contractor syndicate holds INR 112,010,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000083,Contractor Company 000083,BANK000069,SYNDICATE_069,12,3,23300000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 23,300,000.']"
V000734,Contractor Company 000734,BANK000069,SYNDICATE_069,12,3,17440000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 17,440,000.']"
V000605,Contractor Company 000605,BANK000069,SYNDICATE_069,12,2,17090000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 17,090,000.']"
V000923,Contractor Company 000923,BANK000069,SYNDICATE_069,12,3,17020000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 17,020,000.']"
V000387,Contractor Company 000387,BANK000069,SYNDICATE_069,12,3,14550000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 14,550,000.']"
V000077,Contractor Company 000077,BANK000069,SYNDICATE_069,12,1,8430000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 8,430,000.']"
V000645,Contractor Company 000645,BANK000069,SYNDICATE_069,12,1,6030000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 6,030,000.']"
V000284,Contractor Company 000284,BANK000069,SYNDICATE_069,12,2,3610000,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 3,610,000.']"
V000457,Contractor Company 000457,BANK000069,SYNDICATE_069,12,0,0,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000626,Contractor Company 000626,BANK000069,SYNDICATE_069,12,0,0,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000888,Contractor Company 000888,BANK000069,SYNDICATE_069,12,0,0,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000950,Contractor Company 000950,BANK000069,SYNDICATE_069,12,0,0,107470000,75.51,"['Shares bank account BANK000069 with 11 other registered contractors.', 'Belongs to SYNDICATE_069 (12 members) controlling 18 projects.', 'Contractor syndicate holds INR 107,470,000 in sanctioned public funds.', 'Entity directly holds 0 project(s) totaling INR 0.']"
V000555,Contractor Company 000555,BANK000071,SYNDICATE_071,9,5,30770000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 5 project(s) totaling INR 30,770,000.']"
V000208,Contractor Company 000208,BANK000071,SYNDICATE_071,9,2,14160000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 14,160,000.']"
V000059,Contractor Company 000059,BANK000071,SYNDICATE_071,9,1,9670000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,670,000.']"
V000667,Contractor Company 000667,BANK000071,SYNDICATE_071,9,1,9210000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,210,000.']"
V000840,Contractor Company 000840,BANK000071,SYNDICATE_071,9,1,9210000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 9,210,000.']"
V000709,Contractor Company 000709,BANK000071,SYNDICATE_071,9,1,8610000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 8,610,000.']"
V000818,Contractor Company 000818,BANK000071,SYNDICATE_071,9,2,4700000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 4,700,000.']"
V000465,Contractor Company 000465,BANK000071,SYNDICATE_071,9,2,3090000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 3,090,000.']"
V000952,Contractor Company 000952,BANK000071,SYNDICATE_071,9,1,1010000,90430000,75.36,"['Shares bank account BANK000071 with 8 other registered contractors.', 'Belongs to SYNDICATE_071 (9 members) controlling 16 projects.', 'Contractor syndicate holds INR 90,430,000 in sanctioned public funds.', 'Entity directly holds 1 project(s) totaling INR 1,010,000.']"
V000174,Contractor Company 000174,BANK000029,SYNDICATE_029,10,3,22940000,91430000,75.05,"['Shares bank account BANK000029 with 9 other registered contractors.', 'Belongs to SYNDICATE_029 (10 members) controlling 16 projects.', 'Contractor syndicate holds INR 91,430,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 22,940,000.']"
V000649,Contractor Company 000649,BANK000029,SYNDICATE_029,10,3,20560000,91430000,75.05,"['Shares bank account BANK000029 with 9 other registered contractors.', 'Belongs to SYNDICATE_029 (10 members) controlling 16 projects.', 'Contractor syndicate holds INR 91,430,000 in sanctioned public funds.', 'Entity directly holds 3 project(s) totaling INR 20,560,000.']"
V000784,Contractor Company 000784,BANK000029,SYNDICATE_029,10,2,11820000,91430000,75.05,"['Shares bank account BANK000029 with 9 other registered contractors.', 'Belongs to SYNDICATE_029 (10 members) controlling 16 projects.', 'Contractor syndicate holds INR 91,430,000 in sanctioned public funds.', 'Entity directly holds 2 project(s) totaling INR 11,820,000.']"
