Source_ID,Source_Type,Relationship,Target_ID,Target_Type
MP0084,MP,Allocated,P00074619,Project
MP0018,MP,Allocated,P00074620,Project
MP0024,MP,Allocated,P00074621,Project
MP0063,MP,Allocated,P00074622,Project
MP0079,MP,Allocated,P00074623,Project
MP0095,MP,Allocated,P00074624,Project
MP0001,MP,Allocated,P00074625,Project
MP0015,MP,Allocated,P00074626,Project
MP0054,MP,Allocated,P00074627,Project
MP0034,MP,Allocated,P00074628,Project
MP0052,MP,Allocated,P00074629,Project
MP0002,MP,Allocated,P00074630,Project
MP0036,MP,Allocated,P00074631,Project
MP0023,MP,Allocated,P00074632,Project
MP0024,MP,Allocated,P00074633,Project
MP0032,MP,Allocated,P00074634,Project
MP0051,MP,Allocated,P00074635,Project
MP0046,MP,Allocated,P00074636,Project
MP0013,MP,Allocated,P00074637,Project
MP0097,MP,Allocated,P00074638,Project
MP0014,MP,Allocated,P00074639,Project
MP0017,MP,Allocated,P00074640,Project
MP0016,MP,Allocated,P00074641,Project
MP0032,MP,Allocated,P00074642,Project
MP0079,MP,Allocated,P00074643,Project
MP0095,MP,Allocated,P00074644,Project
MP0012,MP,Allocated,P00074645,Project
MP0097,MP,Allocated,P00074646,Project
MP0003,MP,Allocated,P00074647,Project
MP0075,MP,Allocated,P00074648,Project
MP0053,MP,Allocated,P00074649,Project
MP0043,MP,Allocated,P00074650,Project
MP0005,MP,Allocated,P00074651,Project
MP0047,MP,Allocated,P00074652,Project
MP0027,MP,Allocated,P00074653,Project
MP0052,MP,Allocated,P00074654,Project
MP0056,MP,Allocated,P00074655,Project
MP0080,MP,Allocated,P00074656,Project
MP0099,MP,Allocated,P00074657,Project
MP0080,MP,Allocated,P00074658,Project
MP0080,MP,Allocated,P00074659,Project
MP0086,MP,Allocated,P00074660,Project
MP0068,MP,Allocated,P00074661,Project
MP0096,MP,Allocated,P00074662,Project
MP0091,MP,Allocated,P00074663,Project
MP0015,MP,Allocated,P00074664,Project
MP0019,MP,Allocated,P00074665,Project
MP0026,MP,Allocated,P00074666,Project
MP0079,MP,Allocated,P00074667,Project
MP0045,MP,Allocated,P00074668,Project
MP0010,MP,Allocated,P00074669,Project
MP0098,MP,Allocated,P00074670,Project
MP0026,MP,Allocated,P00074671,Project
MP0008,MP,Allocated,P00074672,Project
MP0080,MP,Allocated,P00074673,Project
MP0093,MP,Allocated,P00074674,Project
MP0032,MP,Allocated,P00074675,Project
MP0021,MP,Allocated,P00074676,Project
MP0096,MP,Allocated,P00074677,Project
MP0045,MP,Allocated,P00074678,Project
MP0055,MP,Allocated,P00074679,Project
MP0012,MP,Allocated,P00074680,Project
MP0048,MP,Allocated,P00074681,Project
MP0059,MP,Allocated,P00074682,Project
MP0074,MP,Allocated,P00074683,Project
MP0070,MP,Allocated,P00074684,Project
MP0037,MP,Allocated,P00074685,Project
MP0082,MP,Allocated,P00074686,Project
MP0031,MP,Allocated,P00074687,Project
MP0099,MP,Allocated,P00074688,Project
MP0003,MP,Allocated,P00074689,Project
MP0069,MP,Allocated,P00074690,Project
MP0098,MP,Allocated,P00074691,Project
MP0059,MP,Allocated,P00074692,Project
MP0033,MP,Allocated,P00074693,Project
MP0036,MP,Allocated,P00074694,Project
MP0074,MP,Allocated,P00074695,Project
MP0003,MP,Allocated,P00074696,Project
MP0075,MP,Allocated,P00074697,Project
MP0003,MP,Allocated,P00074698,Project
MP0092,MP,Allocated,P00074699,Project
MP0059,MP,Allocated,P00074700,Project
MP0054,MP,Allocated,P00074701,Project
MP0028,MP,Allocated,P00074702,Project
MP0009,MP,Allocated,P00074703,Project
MP0026,MP,Allocated,P00074704,Project
MP0029,MP,Allocated,P00074705,Project
MP0010,MP,Allocated,P00074706,Project
MP0027,MP,Allocated,P00074707,Project
MP0063,MP,Allocated,P00074708,Project
MP0062,MP,Allocated,P00074709,Project
MP0096,MP,Allocated,P00074710,Project
MP0018,MP,Allocated,P00074711,Project
MP0053,MP,Allocated,P00074712,Project
MP0082,MP,Allocated,P00074713,Project
MP0086,MP,Allocated,P00074714,Project
MP0017,MP,Allocated,P00074715,Project
MP0049,MP,Allocated,P00074716,Project
MP0089,MP,Allocated,P00074717,Project
MP0026,MP,Allocated,P00074718,Project
MP0005,MP,Allocated,P00074719,Project
MP0073,MP,Allocated,P00074720,Project
MP0044,MP,Allocated,P00074721,Project
MP0024,MP,Allocated,P00074722,Project
MP0057,MP,Allocated,P00074723,Project
MP0007,MP,Allocated,P00074724,Project
MP0020,MP,Allocated,P00074725,Project
MP0056,MP,Allocated,P00074726,Project
MP0072,MP,Allocated,P00074727,Project
MP0019,MP,Allocated,P00074728,Project
MP0099,MP,Allocated,P00074729,Project
MP0064,MP,Allocated,P00074730,Project
MP0043,MP,Allocated,P00074731,Project
MP0044,MP,Allocated,P00074732,Project
MP0025,MP,Allocated,P00074733,Project
MP0017,MP,Allocated,P00074734,Project
MP0039,MP,Allocated,P00074735,Project
MP0025,MP,Allocated,P00074736,Project
MP0099,MP,Allocated,P00074737,Project
MP0039,MP,Allocated,P00074738,Project
MP0039,MP,Allocated,P00074739,Project
MP0059,MP,Allocated,P00074740,Project
MP0066,MP,Allocated,P00074741,Project
MP0016,MP,Allocated,P00074742,Project
MP0053,MP,Allocated,P00074743,Project
MP0078,MP,Allocated,P00074744,Project
MP0029,MP,Allocated,P00074745,Project
MP0066,MP,Allocated,P00074746,Project
MP0010,MP,Allocated,P00074747,Project
MP0002,MP,Allocated,P00074748,Project
MP0091,MP,Allocated,P00074749,Project
MP0013,MP,Allocated,P00074750,Project
MP0054,MP,Allocated,P00074751,Project
MP0002,MP,Allocated,P00074752,Project
MP0042,MP,Allocated,P00074753,Project
MP0014,MP,Allocated,P00074754,Project
MP0081,MP,Allocated,P00074755,Project
MP0051,MP,Allocated,P00074756,Project
MP0049,MP,Allocated,P00074757,Project
MP0038,MP,Allocated,P00074758,Project
MP0100,MP,Allocated,P00074759,Project
MP0034,MP,Allocated,P00074760,Project
MP0029,MP,Allocated,P00074761,Project
MP0064,MP,Allocated,P00074762,Project
MP0023,MP,Allocated,P00074763,Project
MP0023,MP,Allocated,P00074764,Project
MP0016,MP,Allocated,P00074765,Project
MP0044,MP,Allocated,P00074766,Project
MP0060,MP,Allocated,P00074767,Project
MP0071,MP,Allocated,P00074768,Project
MP0065,MP,Allocated,P00074769,Project
MP0019,MP,Allocated,P00074770,Project
MP0045,MP,Allocated,P00074771,Project
MP0097,MP,Allocated,P00074772,Project
MP0098,MP,Allocated,P00074773,Project
MP0001,MP,Allocated,P00074774,Project
MP0012,MP,Allocated,P00074775,Project
MP0025,MP,Allocated,P00074776,Project
MP0087,MP,Allocated,P00074777,Project
MP0089,MP,Allocated,P00074778,Project
MP0095,MP,Allocated,P00074779,Project
MP0088,MP,Allocated,P00074780,Project
MP0010,MP,Allocated,P00074781,Project
MP0066,MP,Allocated,P00074782,Project
MP0033,MP,Allocated,P00074783,Project
MP0087,MP,Allocated,P00074784,Project
MP0002,MP,Allocated,P00074785,Project
MP0004,MP,Allocated,P00074786,Project
MP0023,MP,Allocated,P00074787,Project
MP0041,MP,Allocated,P00074788,Project
MP0038,MP,Allocated,P00074789,Project
MP0087,MP,Allocated,P00074790,Project
MP0056,MP,Allocated,P00074791,Project
MP0076,MP,Allocated,P00074792,Project
MP0044,MP,Allocated,P00074793,Project
MP0064,MP,Allocated,P00074794,Project
MP0024,MP,Allocated,P00074795,Project
MP0093,MP,Allocated,P00074796,Project
MP0041,MP,Allocated,P00074797,Project
MP0028,MP,Allocated,P00074798,Project
MP0062,MP,Allocated,P00074799,Project
MP0015,MP,Allocated,P00074800,Project
MP0062,MP,Allocated,P00074801,Project
MP0010,MP,Allocated,P00074802,Project
MP0098,MP,Allocated,P00074803,Project
MP0029,MP,Allocated,P00074804,Project
MP0031,MP,Allocated,P00074805,Project
MP0063,MP,Allocated,P00074806,Project
MP0087,MP,Allocated,P00074807,Project
MP0018,MP,Allocated,P00074808,Project
MP0007,MP,Allocated,P00074809,Project
MP0027,MP,Allocated,P00074810,Project
MP0009,MP,Allocated,P00074811,Project
MP0020,MP,Allocated,P00074812,Project
MP0085,MP,Allocated,P00074813,Project
MP0092,MP,Allocated,P00074814,Project
MP0050,MP,Allocated,P00074815,Project
MP0061,MP,Allocated,P00074816,Project
MP0067,MP,Allocated,P00074817,Project
MP0074,MP,Allocated,P00074818,Project
MP0017,MP,Allocated,P00074819,Project
MP0099,MP,Allocated,P00074820,Project
MP0021,MP,Allocated,P00074821,Project
MP0073,MP,Allocated,P00074822,Project
MP0081,MP,Allocated,P00074823,Project
MP0032,MP,Allocated,P00074824,Project
MP0048,MP,Allocated,P00074825,Project
MP0038,MP,Allocated,P00074826,Project
MP0028,MP,Allocated,P00074827,Project
MP0082,MP,Allocated,P00074828,Project
MP0060,MP,Allocated,P00074829,Project
MP0070,MP,Allocated,P00074830,Project
MP0058,MP,Allocated,P00074831,Project
MP0070,MP,Allocated,P00074832,Project
MP0081,MP,Allocated,P00074833,Project
MP0053,MP,Allocated,P00074834,Project
MP0010,MP,Allocated,P00074835,Project
MP0002,MP,Allocated,P00074836,Project
MP0097,MP,Allocated,P00074837,Project
MP0025,MP,Allocated,P00074838,Project
MP0038,MP,Allocated,P00074839,Project
MP0001,MP,Allocated,P00074840,Project
MP0080,MP,Allocated,P00074841,Project
MP0090,MP,Allocated,P00074842,Project
MP0076,MP,Allocated,P00074843,Project
MP0073,MP,Allocated,P00074844,Project
MP0013,MP,Allocated,P00074845,Project
MP0071,MP,Allocated,P00074846,Project
MP0001,MP,Allocated,P00074847,Project
MP0031,MP,Allocated,P00074848,Project
MP0099,MP,Allocated,P00074849,Project
MP0088,MP,Allocated,P00074850,Project
MP0067,MP,Allocated,P00074851,Project
MP0056,MP,Allocated,P00074852,Project
MP0019,MP,Allocated,P00074853,Project
MP0004,MP,Allocated,P00074854,Project
MP0028,MP,Allocated,P00074855,Project
MP0044,MP,Allocated,P00074856,Project
MP0030,MP,Allocated,P00074857,Project
MP0036,MP,Allocated,P00074858,Project
MP0053,MP,Allocated,P00074859,Project
MP0059,MP,Allocated,P00074860,Project
MP0068,MP,Allocated,P00074861,Project
MP0087,MP,Allocated,P00074862,Project
MP0075,MP,Allocated,P00074863,Project
MP0004,MP,Allocated,P00074864,Project
MP0011,MP,Allocated,P00074865,Project
MP0053,MP,Allocated,P00074866,Project
MP0088,MP,Allocated,P00074867,Project
MP0054,MP,Allocated,P00074868,Project
MP0084,MP,Allocated,P00074869,Project
MP0045,MP,Allocated,P00074870,Project
MP0017,MP,Allocated,P00074871,Project
MP0064,MP,Allocated,P00074872,Project
MP0058,MP,Allocated,P00074873,Project
MP0013,MP,Allocated,P00074874,Project
MP0081,MP,Allocated,P00074875,Project
MP0051,MP,Allocated,P00074876,Project
MP0052,MP,Allocated,P00074877,Project
MP0015,MP,Allocated,P00074878,Project
MP0004,MP,Allocated,P00074879,Project
MP0082,MP,Allocated,P00074880,Project
MP0009,MP,Allocated,P00074881,Project
MP0067,MP,Allocated,P00074882,Project
MP0091,MP,Allocated,P00074883,Project
MP0082,MP,Allocated,P00074884,Project
MP0081,MP,Allocated,P00074885,Project
MP0074,MP,Allocated,P00074886,Project
MP0057,MP,Allocated,P00074887,Project
MP0029,MP,Allocated,P00074888,Project
MP0047,MP,Allocated,P00074889,Project
MP0005,MP,Allocated,P00074890,Project
MP0070,MP,Allocated,P00074891,Project
MP0064,MP,Allocated,P00074892,Project
MP0059,MP,Allocated,P00074893,Project
MP0035,MP,Allocated,P00074894,Project
MP0005,MP,Allocated,P00074895,Project
MP0050,MP,Allocated,P00074896,Project
MP0060,MP,Allocated,P00074897,Project
MP0015,MP,Allocated,P00074898,Project
MP0091,MP,Allocated,P00074899,Project
MP0097,MP,Allocated,P00074900,Project
MP0024,MP,Allocated,P00074901,Project
MP0021,MP,Allocated,P00074902,Project
MP0002,MP,Allocated,P00074903,Project
MP0083,MP,Allocated,P00074904,Project
MP0045,MP,Allocated,P00074905,Project
MP0082,MP,Allocated,P00074906,Project
MP0010,MP,Allocated,P00074907,Project
MP0045,MP,Allocated,P00074908,Project
MP0037,MP,Allocated,P00074909,Project
MP0023,MP,Allocated,P00074910,Project
MP0045,MP,Allocated,P00074911,Project
MP0041,MP,Allocated,P00074912,Project
MP0065,MP,Allocated,P00074913,Project
MP0061,MP,Allocated,P00074914,Project
MP0006,MP,Allocated,P00074915,Project
MP0065,MP,Allocated,P00074916,Project
MP0018,MP,Allocated,P00074917,Project
MP0091,MP,Allocated,P00074918,Project
MP0040,MP,Allocated,P00074919,Project
MP0038,MP,Allocated,P00074920,Project
MP0045,MP,Allocated,P00074921,Project
MP0017,MP,Allocated,P00074922,Project
MP0090,MP,Allocated,P00074923,Project
MP0013,MP,Allocated,P00074924,Project
MP0010,MP,Allocated,P00074925,Project
MP0090,MP,Allocated,P00074926,Project
MP0031,MP,Allocated,P00074927,Project
MP0087,MP,Allocated,P00074928,Project
MP0050,MP,Allocated,P00074929,Project
MP0084,MP,Allocated,P00074930,Project
MP0023,MP,Allocated,P00074931,Project
MP0045,MP,Allocated,P00074932,Project
MP0091,MP,Allocated,P00074933,Project
MP0079,MP,Allocated,P00074934,Project
MP0038,MP,Allocated,P00074935,Project
MP0011,MP,Allocated,P00074936,Project
MP0008,MP,Allocated,P00074937,Project
MP0078,MP,Allocated,P00074938,Project
MP0013,MP,Allocated,P00074939,Project
MP0086,MP,Allocated,P00074940,Project
MP0034,MP,Allocated,P00074941,Project
MP0065,MP,Allocated,P00074942,Project
MP0096,MP,Allocated,P00074943,Project
MP0075,MP,Allocated,P00074944,Project
MP0010,MP,Allocated,P00074945,Project
MP0094,MP,Allocated,P00074946,Project
MP0076,MP,Allocated,P00074947,Project
MP0098,MP,Allocated,P00074948,Project
MP0089,MP,Allocated,P00074949,Project
MP0036,MP,Allocated,P00074950,Project
MP0004,MP,Allocated,P00074951,Project
MP0021,MP,Allocated,P00074952,Project
MP0061,MP,Allocated,P00074953,Project
MP0094,MP,Allocated,P00074954,Project
MP0038,MP,Allocated,P00074955,Project
MP0076,MP,Allocated,P00074956,Project
MP0039,MP,Allocated,P00074957,Project
MP0089,MP,Allocated,P00074958,Project
MP0054,MP,Allocated,P00074959,Project
MP0062,MP,Allocated,P00074960,Project
MP0019,MP,Allocated,P00074961,Project
MP0002,MP,Allocated,P00074962,Project
MP0022,MP,Allocated,P00074963,Project
MP0094,MP,Allocated,P00074964,Project
MP0057,MP,Allocated,P00074965,Project
MP0100,MP,Allocated,P00074966,Project
MP0003,MP,Allocated,P00074967,Project
MP0023,MP,Allocated,P00074968,Project
MP0004,MP,Allocated,P00074969,Project
MP0028,MP,Allocated,P00074970,Project
MP0078,MP,Allocated,P00074971,Project
MP0070,MP,Allocated,P00074972,Project
MP0070,MP,Allocated,P00074973,Project
MP0041,MP,Allocated,P00074974,Project
MP0037,MP,Allocated,P00074975,Project
MP0007,MP,Allocated,P00074976,Project
MP0077,MP,Allocated,P00074977,Project
MP0001,MP,Allocated,P00074978,Project
MP0088,MP,Allocated,P00074979,Project
MP0034,MP,Allocated,P00074980,Project
MP0052,MP,Allocated,P00074981,Project
MP0010,MP,Allocated,P00074982,Project
MP0060,MP,Allocated,P00074983,Project
MP0006,MP,Allocated,P00074984,Project
MP0068,MP,Allocated,P00074985,Project
MP0072,MP,Allocated,P00074986,Project
MP0048,MP,Allocated,P00074987,Project
MP0079,MP,Allocated,P00074988,Project
MP0045,MP,Allocated,P00074989,Project
MP0012,MP,Allocated,P00074990,Project
MP0070,MP,Allocated,P00074991,Project
MP0021,MP,Allocated,P00074992,Project
MP0096,MP,Allocated,P00074993,Project
MP0096,MP,Allocated,P00074994,Project
MP0091,MP,Allocated,P00074995,Project
MP0075,MP,Allocated,P00074996,Project
MP0086,MP,Allocated,P00074997,Project
MP0036,MP,Allocated,P00074998,Project
MP0087,MP,Allocated,P00074999,Project
MP0023,MP,Allocated,P00075000,Project
MP0055,MP,Allocated,P00075001,Project
MP0027,MP,Allocated,P00075002,Project
MP0098,MP,Allocated,P00075003,Project
MP0020,MP,Allocated,P00075004,Project
MP0015,MP,Allocated,P00075005,Project
MP0042,MP,Allocated,P00075006,Project
MP0004,MP,Allocated,P00075007,Project
MP0029,MP,Allocated,P00075008,Project
MP0055,MP,Allocated,P00075009,Project
MP0075,MP,Allocated,P00075010,Project
MP0049,MP,Allocated,P00075011,Project
MP0071,MP,Allocated,P00075012,Project
MP0075,MP,Allocated,P00075013,Project
MP0054,MP,Allocated,P00075014,Project
MP0033,MP,Allocated,P00075015,Project
MP0094,MP,Allocated,P00075016,Project
MP0096,MP,Allocated,P00075017,Project
MP0037,MP,Allocated,P00075018,Project
MP0077,MP,Allocated,P00075019,Project
MP0007,MP,Allocated,P00075020,Project
MP0024,MP,Allocated,P00075021,Project
MP0055,MP,Allocated,P00075022,Project
MP0011,MP,Allocated,P00075023,Project
MP0095,MP,Allocated,P00075024,Project
MP0078,MP,Allocated,P00075025,Project
MP0044,MP,Allocated,P00075026,Project
MP0090,MP,Allocated,P00075027,Project
MP0065,MP,Allocated,P00075028,Project
MP0006,MP,Allocated,P00075029,Project
MP0031,MP,Allocated,P00075030,Project
MP0043,MP,Allocated,P00075031,Project
MP0012,MP,Allocated,P00075032,Project
MP0065,MP,Allocated,P00075033,Project
MP0052,MP,Allocated,P00075034,Project
MP0070,MP,Allocated,P00075035,Project
MP0093,MP,Allocated,P00075036,Project
MP0030,MP,Allocated,P00075037,Project
MP0077,MP,Allocated,P00075038,Project
MP0094,MP,Allocated,P00075039,Project
MP0076,MP,Allocated,P00075040,Project
MP0074,MP,Allocated,P00075041,Project
MP0055,MP,Allocated,P00075042,Project
MP0039,MP,Allocated,P00075043,Project
MP0074,MP,Allocated,P00075044,Project
MP0082,MP,Allocated,P00075045,Project
MP0006,MP,Allocated,P00075046,Project
MP0056,MP,Allocated,P00075047,Project
MP0008,MP,Allocated,P00075048,Project
MP0084,MP,Allocated,P00075049,Project
MP0055,MP,Allocated,P00075050,Project
MP0016,MP,Allocated,P00075051,Project
MP0002,MP,Allocated,P00075052,Project
MP0064,MP,Allocated,P00075053,Project
MP0011,MP,Allocated,P00075054,Project
MP0088,MP,Allocated,P00075055,Project
MP0083,MP,Allocated,P00075056,Project
MP0004,MP,Allocated,P00075057,Project
MP0003,MP,Allocated,P00075058,Project
MP0015,MP,Allocated,P00075059,Project
MP0068,MP,Allocated,P00075060,Project
MP0043,MP,Allocated,P00075061,Project
MP0081,MP,Allocated,P00075062,Project
MP0009,MP,Allocated,P00075063,Project
MP0025,MP,Allocated,P00075064,Project
MP0065,MP,Allocated,P00075065,Project
MP0066,MP,Allocated,P00075066,Project
MP0055,MP,Allocated,P00075067,Project
MP0045,MP,Allocated,P00075068,Project
MP0033,MP,Allocated,P00075069,Project
MP0022,MP,Allocated,P00075070,Project
MP0042,MP,Allocated,P00075071,Project
MP0076,MP,Allocated,P00075072,Project
MP0027,MP,Allocated,P00075073,Project
MP0011,MP,Allocated,P00075074,Project
MP0042,MP,Allocated,P00075075,Project
MP0078,MP,Allocated,P00075076,Project
MP0078,MP,Allocated,P00075077,Project
MP0022,MP,Allocated,P00075078,Project
MP0009,MP,Allocated,P00075079,Project
MP0079,MP,Allocated,P00075080,Project
MP0097,MP,Allocated,P00075081,Project
MP0057,MP,Allocated,P00075082,Project
MP0083,MP,Allocated,P00075083,Project
MP0031,MP,Allocated,P00075084,Project
MP0018,MP,Allocated,P00075085,Project
MP0012,MP,Allocated,P00075086,Project
MP0040,MP,Allocated,P00075087,Project
MP0045,MP,Allocated,P00075088,Project
MP0049,MP,Allocated,P00075089,Project
MP0001,MP,Allocated,P00075090,Project
MP0098,MP,Allocated,P00075091,Project
MP0007,MP,Allocated,P00075092,Project
MP0002,MP,Allocated,P00075093,Project
MP0086,MP,Allocated,P00075094,Project
MP0004,MP,Allocated,P00075095,Project
MP0045,MP,Allocated,P00075096,Project
MP0046,MP,Allocated,P00075097,Project
MP0084,MP,Allocated,P00075098,Project
MP0067,MP,Allocated,P00075099,Project
MP0009,MP,Allocated,P00075100,Project
MP0082,MP,Allocated,P00075101,Project
MP0057,MP,Allocated,P00075102,Project
MP0016,MP,Allocated,P00075103,Project
MP0051,MP,Allocated,P00075104,Project
MP0052,MP,Allocated,P00075105,Project
MP0009,MP,Allocated,P00075106,Project
MP0083,MP,Allocated,P00075107,Project
MP0006,MP,Allocated,P00075108,Project
MP0044,MP,Allocated,P00075109,Project
MP0079,MP,Allocated,P00075110,Project
MP0006,MP,Allocated,P00075111,Project
MP0005,MP,Allocated,P00075112,Project
MP0093,MP,Allocated,P00075113,Project
MP0046,MP,Allocated,P00075114,Project
MP0027,MP,Allocated,P00075115,Project
MP0045,MP,Allocated,P00075116,Project
MP0041,MP,Allocated,P00075117,Project
MP0090,MP,Allocated,P00075118,Project
MP0028,MP,Allocated,P00075119,Project
MP0054,MP,Allocated,P00075120,Project
MP0032,MP,Allocated,P00075121,Project
MP0089,MP,Allocated,P00075122,Project
MP0053,MP,Allocated,P00075123,Project
MP0071,MP,Allocated,P00075124,Project
MP0030,MP,Allocated,P00075125,Project
MP0053,MP,Allocated,P00075126,Project
MP0031,MP,Allocated,P00075127,Project
MP0012,MP,Allocated,P00075128,Project
MP0009,MP,Allocated,P00075129,Project
MP0098,MP,Allocated,P00075130,Project
MP0067,MP,Allocated,P00075131,Project
MP0037,MP,Allocated,P00075132,Project
MP0028,MP,Allocated,P00075133,Project
MP0086,MP,Allocated,P00075134,Project
MP0026,MP,Allocated,P00075135,Project
MP0083,MP,Allocated,P00075136,Project
MP0021,MP,Allocated,P00075137,Project
MP0010,MP,Allocated,P00075138,Project
