Photo_ID,Project_ID,Photo_Date,Latitude,Longitude,Claimed_Latitude,Claimed_Longitude,GPS_Distance_KM,Photo_Hash,Duplicate_Photo_Flag,GPS_Verification
PH00050976,P00050976,2025-11-21,18.232959,75.864615,18.232959,75.864615,0.36,16677b66fb8f4e3d,No,Verified
PH00050977,P00050977,2026-01-07,14.309705,79.944752,14.309705,79.944752,0.23,824c58ca4a97221f,No,Verified
PH00050978,P00050978,2025-08-28,8.203474,92.207447,8.713863,92.929757,47.9,fdb762f20a30ad1e,No,Mismatch
PH00050979,P00050979,2025-09-02,18.820095,77.073515,18.820095,77.073515,0.06,6d048b030bfc3b74,No,Verified
PH00050980,P00050980,2025-03-17,20.297289,90.331473,20.297289,90.331473,0.16,6dd08f69064b8f0a,No,Verified
PH00050981,P00050981,2025-06-13,18.263621,90.082296,18.995021,90.597908,141.33,6e5af20eebc42da7,No,Mismatch
PH00050982,P00050982,2025-06-16,10.48045,74.096166,10.48045,74.096166,0.25,51898dc10dcbdfe9,No,Verified
PH00050983,P00050983,2025-05-17,34.647757,80.007028,34.647757,80.007028,0.14,331ea65bb490254e,No,Verified
PH00050984,P00050984,2025-12-06,27.848554,85.472284,27.848554,85.472284,0.41,863dd17fd230ffc1,No,Verified
PH00050985,P00050985,2025-06-06,16.871258,86.816853,16.871258,86.816853,0.45,79da070799448332,No,Verified
PH00050986,P00050986,2025-05-14,22.187242,77.618749,22.187242,77.618749,0.28,67858c79d017ae90,No,Verified
PH00050987,P00050987,2025-08-14,24.946849,86.283231,24.946849,86.283231,0.12,10ea0e6a5ba1964a,No,Verified
PH00050988,P00050988,2025-12-31,19.119527,71.400526,19.119527,71.400526,0.15,18d6a6074672c7ac,No,Verified
PH00050989,P00050989,2025-11-11,12.851013,70.216196,12.851013,70.216196,0.4,e0e30a8bcc7aa5e2,No,Verified
PH00050990,P00050990,2025-08-27,32.900676,75.35872,34.062703,76.259572,132.27,fb629a169e14b564,No,Mismatch
PH00050991,P00050991,2025-09-17,14.286009,86.079761,14.286009,86.079761,0.07,aef871632b128e36,No,Verified
PH00050992,P00050992,2025-10-25,9.608036,69.032908,9.608036,69.032908,0.28,aad3ca0379299820,No,Verified
PH00050993,P00050993,2026-01-30,19.822486,76.515758,19.822486,76.515758,0.37,5fbbf28116eb7f07,No,Verified
PH00050994,P00050994,2025-06-01,15.740586,76.289831,15.740586,76.289831,0.47,b96bdc7b2ec2d36b,No,Verified
PH00050995,P00050995,2026-02-01,34.468088,71.89083,34.468088,71.89083,0.09,e4fda5fe86a83bfe,No,Verified
PH00050996,P00050996,2025-09-22,26.434472,71.964928,26.434472,71.964928,0.46,6abd7105fb3e6c72,No,Verified
PH00050997,P00050997,2025-07-12,19.97111,68.098419,19.97111,68.098419,0.46,11b49e801e4613fd,No,Verified
PH00050998,P00050998,2025-10-01,18.650543,94.724356,19.716877,95.264962,143.83,82db1056db573978,Yes,Duplicate
PH00050999,P00050999,2025-05-05,28.634067,78.202344,28.634067,78.202344,0.22,241d7c21a2f28979,No,Verified
PH00051000,P00051000,2025-10-09,24.116198,70.544066,24.116198,70.544066,0.22,34f647cf5591eb76,No,Verified
PH00051001,P00051001,2025-08-19,29.425262,88.908885,29.425262,88.908885,0.15,032bddfbaf6a19ab,No,Verified
PH00051002,P00051002,2025-06-18,10.931351,68.171043,10.931351,68.171043,0.11,6ad367d3a559ff97,No,Verified
PH00051003,P00051003,2025-12-16,10.250596,95.137858,10.250596,95.137858,0.32,1a9d468b6098e9ea,No,Verified
PH00051004,P00051004,2025-10-14,23.726866,89.734381,23.726866,89.734381,0.27,2a53ca1914ee1a4a,No,Verified
PH00051005,P00051005,2025-05-10,33.796676,93.948605,33.796676,93.948605,0.1,5c43d1fe6c412d6a,No,Verified
PH00051006,P00051006,2025-11-08,31.521544,84.953176,31.521544,84.953176,0.49,c4fb01327b37483a,No,Verified
PH00051007,P00051007,2025-09-07,22.79619,93.115386,22.79619,93.115386,0.12,e46409e15403c15c,No,Verified
PH00051008,P00051008,2025-08-07,9.149003,74.512578,9.149003,74.512578,0.38,2ab6d249efebb6a7,No,Verified
PH00051009,P00051009,2025-04-15,34.937686,84.800551,34.937686,84.800551,0.04,08358cab09653f55,No,Verified
PH00051010,P00051010,2025-06-23,29.68376,80.081429,29.68376,80.081429,0.27,d31a762e46225774,No,Verified
PH00051011,P00051011,2025-10-12,21.236944,75.864243,21.236944,75.864243,0.37,f0a06e9dc8547f0e,No,Verified
PH00051012,P00051012,2025-07-02,10.892386,96.480064,10.892386,96.480064,0.19,038fbb079499893b,No,Verified
PH00051013,P00051013,2026-01-10,15.59971,85.174254,15.59971,85.174254,0.16,fb696012ef11a88f,No,Verified
PH00051014,P00051014,2026-04-03,22.347719,80.230294,23.419592,80.892494,111.26,0a0e3b9d6a3ed9db,No,Mismatch
PH00051015,P00051015,2026-03-24,16.274292,95.241305,16.274292,95.241305,0.02,785981e8fc6bbe53,No,Verified
PH00051016,P00051016,2025-09-15,25.798282,73.809171,25.798282,73.809171,0.25,4553ae683d6059ed,No,Verified
PH00051017,P00051017,2025-10-11,22.942402,70.477415,22.942402,70.477415,0.27,53df031d97b5e1d4,No,Verified
PH00051018,P00051018,2025-07-04,18.919317,71.591374,18.919317,71.591374,0.27,0f309806d831ccb0,No,Verified
PH00051019,P00051019,2025-08-20,27.901632,84.016562,27.901632,84.016562,0.44,4b6851e81732272e,No,Verified
PH00051020,P00051020,2025-09-22,27.19645,80.594939,27.19645,80.594939,0.12,43316372882ac136,No,Verified
PH00051021,P00051021,2025-11-07,28.258471,77.0657,28.258471,77.0657,0.14,525d5f421b07f297,No,Verified
PH00051022,P00051022,2025-05-16,24.751905,73.906376,24.751905,73.906376,0.1,2c97ce3af304d4c0,No,Verified
PH00051023,P00051023,2025-06-06,27.999897,69.912379,27.999897,69.912379,0.46,ac0d787f21918e0c,No,Verified
PH00051024,P00051024,2026-01-18,25.393749,70.775033,25.393749,70.775033,0.35,933914fa842b05c0,No,Verified
PH00051025,P00051025,2025-09-26,16.164844,88.955634,16.164844,88.955634,0.27,5159a859b5725716,No,Verified
PH00051026,P00051026,2025-09-16,33.293639,84.282793,33.293639,84.282793,0.22,48b48df9936711e5,No,Verified
PH00051027,P00051027,2026-01-10,13.260717,84.918259,13.260717,84.918259,0.42,54e9339a02bf8da0,No,Verified
PH00051028,P00051028,2025-10-30,9.551074,68.30303,9.551074,68.30303,0.06,29bc3d4c00a8c6b8,No,Verified
PH00051029,P00051029,2025-08-11,25.931274,92.191957,26.754057,92.94917,43.84,e55a5c18451b2fa5,No,Mismatch
PH00051030,P00051030,2025-08-26,34.778278,74.571431,34.778278,74.571431,0.03,a9d9ec23df7ffe60,No,Verified
PH00051031,P00051031,2025-11-14,13.138182,68.17565,13.138182,68.17565,0.47,ec4022000465ade8,No,Verified
PH00051032,P00051032,2025-12-09,32.366304,74.074797,32.366304,74.074797,0.45,e5b49c1bbe76b49e,No,Verified
PH00051033,P00051033,2025-08-17,18.881177,92.842521,18.881177,92.842521,0.28,a54ffe9b7968233e,No,Verified
PH00051034,P00051034,2025-07-06,24.042123,78.120867,24.042123,78.120867,0.41,76d72e9fab599639,No,Verified
PH00051035,P00051035,2025-12-18,25.967007,95.46148,25.967007,95.46148,0.08,b0076e6ef7b15d5c,No,Verified
PH00051036,P00051036,2025-06-19,27.332897,81.738259,27.332897,81.738259,0.03,aafe3f5f2a14b1e9,No,Verified
PH00051037,P00051037,2026-03-06,10.610826,94.108894,10.610826,94.108894,0.3,e23f332287268828,No,Verified
PH00051038,P00051038,2026-01-07,25.861711,71.26126,25.861711,71.26126,0.14,676cc469fe40a573,No,Verified
PH00051039,P00051039,2025-11-25,29.825747,69.100308,29.825747,69.100308,0.23,bf994ab9c53a905d,No,Verified
PH00051040,P00051040,2025-10-01,14.125493,87.987251,14.125493,87.987251,0.49,d1c4cac4fd1b1705,No,Verified
PH00051041,P00051041,2026-04-17,17.019295,74.757677,17.019295,74.757677,0.4,54e09eb0f5e66101,No,Verified
PH00051042,P00051042,2025-07-26,8.570971,83.486235,8.570971,83.486235,0.49,f2aefc8d14424866,No,Verified
PH00051043,P00051043,2025-06-18,14.640933,72.550786,15.081864,73.222665,107.44,b8365d623e321000,No,Mismatch
PH00051044,P00051044,2025-04-21,26.367348,83.092002,26.367348,83.092002,0.33,b5b0fb6a2be2eb8f,No,Verified
PH00051045,P00051045,2025-08-06,15.800625,71.933539,15.800625,71.933539,0.33,73b6a977c688d027,No,Verified
PH00051046,P00051046,2026-02-23,21.316284,82.73828,21.316284,82.73828,0.04,4b245157ba45a81e,No,Verified
PH00051047,P00051047,2025-03-16,18.75641,75.765092,18.75641,75.765092,0.36,e025d970096fb20e,No,Verified
PH00051048,P00051048,2025-10-06,33.85563,89.136274,33.85563,89.136274,0.36,2305969fbe5eafcb,No,Verified
PH00051049,P00051049,2025-10-06,10.996865,69.308066,10.996865,69.308066,0.27,70b1f75f19216b13,No,Verified
PH00051050,P00051050,2025-05-31,11.958336,94.697884,11.958336,94.697884,0.1,239fcd4ab0c5f7dd,No,Verified
PH00051051,P00051051,2026-01-02,12.44276,91.244839,12.44276,91.244839,0.48,5fe96b03d27019d5,No,Verified
PH00051052,P00051052,2026-02-25,17.026865,89.569281,17.026865,89.569281,0.24,2311cefaf1496faa,No,Verified
PH00051053,P00051053,2025-09-13,31.095793,89.341075,31.095793,89.341075,0.1,717be952494546d2,No,Verified
PH00051054,P00051054,2025-12-17,23.966134,78.985211,23.966134,78.985211,0.47,9378e0422e87c53d,No,Verified
PH00051055,P00051055,2025-12-06,16.481081,86.630191,16.803884,87.800592,139.19,2862640c6c386db5,No,Mismatch
PH00051056,P00051056,2025-07-17,14.541724,87.066186,14.541724,87.066186,0.23,e832daa269aac122,No,Verified
PH00051057,P00051057,2025-07-29,9.236095,95.170784,9.236095,95.170784,0.15,7e41238162ee329d,No,Verified
PH00051058,P00051058,2025-03-17,22.326789,89.163223,22.326789,89.163223,0.42,d357490efed875f4,No,Verified
PH00051059,P00051059,2025-12-30,34.835123,95.531189,34.835123,95.531189,0.19,ea5bd4cdbe1f1432,No,Verified
PH00051060,P00051060,2025-10-04,26.717913,96.598038,26.717913,96.598038,0.23,47695b57ed9bb6b1,No,Verified
PH00051061,P00051061,2025-12-12,27.070455,68.990401,27.070455,68.990401,0.25,36f20900d4a504b5,No,Verified
PH00051062,P00051062,2025-06-16,29.708484,84.616488,29.708484,84.616488,0.11,3c698108e1f80b2c,No,Verified
PH00051063,P00051063,2025-09-16,16.205721,91.42948,16.205721,91.42948,0.24,18b9e85ffcc3640b,No,Verified
PH00051064,P00051064,2026-01-19,32.79273,79.684475,32.79273,79.684475,0.21,ccc0b290e282e500,No,Verified
PH00051065,P00051065,2026-01-13,16.018267,92.804403,16.018267,92.804403,0.21,cb48af26eea66bcd,No,Verified
PH00051066,P00051066,2025-12-26,24.715095,96.230311,24.715095,96.230311,0.28,98d29c912e93f31f,No,Verified
PH00051067,P00051067,2025-08-06,34.446356,90.531965,34.446356,90.531965,0.43,94621c8fd6918ac0,No,Verified
PH00051068,P00051068,2025-03-24,15.920342,71.639568,15.920342,71.639568,0.02,e525b5e9c7101e88,No,Verified
PH00051069,P00051069,2025-03-20,34.747888,83.749761,34.747888,83.749761,0.43,97331a292b8e9baa,No,Verified
PH00051070,P00051070,2025-08-22,33.23438,96.688491,33.23438,96.688491,0.32,5d0a41d2c1a3521e,No,Verified
PH00051071,P00051071,2025-04-10,17.593885,81.824189,17.593885,81.824189,0.22,61e221f210a949a4,No,Verified
PH00051072,P00051072,2026-02-18,32.170493,80.70551,32.170493,80.70551,0.47,2b163a48c06fc97f,No,Verified
PH00051073,P00051073,2025-09-07,11.852019,78.7271,11.852019,78.7271,0.24,c56eb1a8a818a272,No,Verified
PH00051074,P00051074,2025-09-04,31.344556,83.730377,31.344556,83.730377,0.09,69b2af6b59ead427,No,Verified
PH00051075,P00051075,2025-05-19,26.593133,83.316244,27.432947,83.738741,44.8,99c801f2265d68cc,No,Mismatch
PH00051076,P00051076,2025-08-30,16.340554,86.887044,17.454501,87.813956,34.54,77b55ffcfd4f84c4,No,Mismatch
PH00051077,P00051077,2025-09-30,25.900968,86.594679,25.900968,86.594679,0.27,6c54539d4030302b,No,Verified
PH00051078,P00051078,2026-02-12,29.690043,95.800962,29.690043,95.800962,0.35,b6c35c9f61e9f0d8,No,Verified
PH00051079,P00051079,2025-10-01,31.425639,86.370531,31.425639,86.370531,0.5,2a2b268f3b8cc4d9,No,Verified
PH00051080,P00051080,2025-08-24,29.959851,68.731383,29.959851,68.731383,0.23,c115dbd68c636617,No,Verified
PH00051081,P00051081,2025-02-20,17.416921,95.502731,17.416921,95.502731,0.47,daae02ad32c4b914,No,Verified
PH00051082,P00051082,2025-09-12,29.972768,75.227831,29.972768,75.227831,0.03,387ecd0661b3c76d,No,Verified
PH00051083,P00051083,2026-02-05,32.651714,77.835146,32.651714,77.835146,0.07,a9437b4a949a36b6,No,Verified
PH00051084,P00051084,2026-02-13,27.551857,71.556035,27.551857,71.556035,0.44,43e568ed41c0a217,No,Verified
PH00051085,P00051085,2025-03-16,19.772455,87.271875,19.772455,87.271875,0.49,e097dbb35e4a63c7,No,Verified
PH00051086,P00051086,2025-10-01,24.523563,88.040857,25.636952,89.193826,52.29,de0e9e61596ebf06,No,Mismatch
PH00051087,P00051087,2025-09-30,31.86713,73.554539,31.86713,73.554539,0.35,b928f7a57ce55b68,No,Verified
PH00051088,P00051088,2025-11-15,21.221433,72.348785,21.221433,72.348785,0.01,0175f2a8b7024dcd,No,Verified
PH00051089,P00051089,2025-08-13,28.199617,86.603177,28.199617,86.603177,0.27,ca0b67e69907d577,No,Verified
PH00051090,P00051090,2025-11-02,31.321355,80.408248,31.321355,80.408248,0.31,728e62c7a5c80e62,No,Verified
PH00051091,P00051091,2025-12-21,14.78233,87.26917,14.78233,87.26917,0.1,3a8595bccd37602d,No,Verified
PH00051092,P00051092,2025-10-10,21.924426,74.445817,21.924426,74.445817,0.14,f59d633a92e7e38b,No,Verified
PH00051093,P00051093,2025-07-21,25.293589,88.1088,25.293589,88.1088,0.18,934d255bc5ce8aca,No,Verified
PH00051094,P00051094,2025-10-19,12.372588,76.12985,12.372588,76.12985,0.48,4c5fb05598ff1e28,No,Verified
PH00051095,P00051095,2025-08-13,26.967175,86.315316,27.819452,86.727311,97.01,31947e1a483e14bc,Yes,Duplicate
PH00051096,P00051096,2025-09-05,33.950109,70.09978,33.950109,70.09978,0.21,f5760aedec43b4d3,No,Verified
PH00051097,P00051097,2025-06-26,17.808095,69.232504,17.808095,69.232504,0.33,cfbbd8c8f9fb0737,No,Verified
PH00051098,P00051098,2025-12-02,28.273353,76.474591,29.414171,77.350516,144.83,ba2e9a1a2039e1e5,Yes,Duplicate
PH00051099,P00051099,2026-02-03,28.33869,85.021471,28.33869,85.021471,0.46,ddd04f899962b907,No,Verified
PH00051100,P00051100,2025-07-21,13.731381,83.406589,13.731381,83.406589,0.48,87063ff416a34ee7,No,Verified
PH00051101,P00051101,2025-11-22,28.799207,80.991673,28.799207,80.991673,0.45,7393cd45affbef12,No,Verified
PH00051102,P00051102,2025-10-04,33.453984,87.540111,33.453984,87.540111,0.42,4de4144f585094ef,No,Verified
PH00051103,P00051103,2026-04-02,30.734335,85.80818,30.734335,85.80818,0.4,05a6ad8470af4390,No,Verified
PH00051104,P00051104,2025-08-21,23.92282,89.158508,23.92282,89.158508,0.43,a4a5ec6068ed6ad2,No,Verified
PH00051105,P00051105,2025-12-28,30.021682,75.723439,31.211253,76.687592,124.9,32fce28d2f6f8da6,No,Mismatch
PH00051106,P00051106,2026-03-12,30.092834,89.903264,30.092834,89.903264,0.07,c92d3996897042c2,No,Verified
PH00051107,P00051107,2025-09-29,30.542921,85.379082,30.542921,85.379082,0.02,628e2a28b6d42547,No,Verified
PH00051108,P00051108,2025-09-05,8.84783,86.250787,8.84783,86.250787,0.41,ff46089b55aee482,No,Verified
PH00051109,P00051109,2025-09-17,13.374599,93.384359,13.374599,93.384359,0.42,a304e035d6dfc19a,No,Verified
PH00051110,P00051110,2025-08-13,22.32375,95.672339,22.32375,95.672339,0.14,7ebafa6e75b24735,No,Verified
PH00051111,P00051111,2025-10-30,8.78522,84.695709,8.78522,84.695709,0.38,90adbdfad1294b2e,No,Verified
PH00051112,P00051112,2025-04-27,29.014428,80.393779,29.014428,80.393779,0.32,fe88bea67197c2ac,No,Verified
PH00051113,P00051113,2026-04-20,22.335802,87.159302,22.335802,87.159302,0.44,4229a21d285fc792,No,Verified
PH00051114,P00051114,2025-11-06,27.61126,77.957438,27.61126,77.957438,0.27,86872275c733ed72,No,Verified
PH00051115,P00051115,2025-05-16,31.299603,82.742277,31.299603,82.742277,0.38,afa31b742f3a99be,No,Verified
PH00051116,P00051116,2025-10-21,12.493015,87.784089,12.493015,87.784089,0.4,5e60f88fe64572ed,No,Verified
PH00051117,P00051117,2025-10-17,15.33246,82.428613,15.33246,82.428613,0.48,3445aaf74b2cb879,No,Verified
PH00051118,P00051118,2025-09-06,25.405266,88.159581,25.405266,88.159581,0.02,77765fd54a0eaed4,No,Verified
PH00051119,P00051119,2025-09-23,27.68468,93.301227,27.68468,93.301227,0.01,50afc59cec60b100,No,Verified
PH00051120,P00051120,2025-07-19,32.226047,69.31181,32.226047,69.31181,0.49,a494cca16352867a,No,Verified
PH00051121,P00051121,2025-06-14,27.307711,82.797556,27.307711,82.797556,0.4,190d1fe8b1d92c6f,No,Verified
PH00051122,P00051122,2025-11-02,32.619515,87.306748,32.619515,87.306748,0.26,aa4871acea5857a0,No,Verified
PH00051123,P00051123,2025-11-27,28.803614,80.443067,28.803614,80.443067,0.47,839ef5ef20dfceaf,No,Verified
PH00051124,P00051124,2025-09-27,11.102278,89.353924,11.102278,89.353924,0.08,ef5fbead6166428d,No,Verified
PH00051125,P00051125,2026-02-23,17.690543,76.922582,17.690543,76.922582,0.27,523dfaaf2ad6889e,No,Verified
PH00051126,P00051126,2025-09-24,12.895271,85.998867,12.895271,85.998867,0.09,e7e5a464b427de03,No,Verified
PH00051127,P00051127,2025-03-20,16.061624,68.818385,16.061624,68.818385,0.16,79dc4b33b41f47c7,No,Verified
PH00051128,P00051128,2025-11-19,26.22726,85.159369,26.22726,85.159369,0.36,dc2f6856399abe34,No,Verified
PH00051129,P00051129,2025-08-05,12.924785,76.872657,12.924785,76.872657,0.37,9c1c224498ab3088,No,Verified
PH00051130,P00051130,2025-09-24,17.960831,78.628727,17.960831,78.628727,0.18,23178d703757291a,No,Verified
PH00051131,P00051131,2025-11-12,24.667693,95.071172,24.667693,95.071172,0.07,468b3baf3b0c554b,No,Verified
PH00051132,P00051132,2026-01-06,31.182701,93.486156,31.182701,93.486156,0.4,fe73cd40be1968b9,No,Verified
PH00051133,P00051133,2025-07-18,24.618063,90.965614,24.618063,90.965614,0.36,bc0182bd32512cd7,No,Verified
PH00051134,P00051134,2025-05-15,20.667524,70.433771,20.667524,70.433771,0.12,69e50d3e09ef4ccb,No,Verified
PH00051135,P00051135,2025-08-13,30.91918,74.88202,30.91918,74.88202,0.09,0716aa5c91fe2a61,No,Verified
PH00051136,P00051136,2026-01-12,27.336684,81.849784,27.336684,81.849784,0.25,a25cdbb485c25e78,No,Verified
PH00051137,P00051137,2025-12-20,29.429905,89.950475,30.453378,90.870613,100.77,988de39cdb112c99,No,Mismatch
PH00051138,P00051138,2026-03-23,28.338128,81.642564,28.338128,81.642564,0.1,c2d17759ce62cfdb,No,Verified
PH00051139,P00051139,2025-09-11,15.492373,84.334936,15.492373,84.334936,0.37,226932fec9d8cd22,No,Verified
PH00051140,P00051140,2025-12-09,11.166331,83.861511,11.166331,83.861511,0.46,ce428f21ff9980b3,No,Verified
PH00051141,P00051141,2025-08-20,23.484994,83.302227,23.964917,84.478076,142.17,07249bf816cc79df,Yes,Duplicate
PH00051142,P00051142,2025-08-21,15.036719,96.985113,15.036719,96.985113,0.06,ed2f132d5aced452,No,Verified
PH00051143,P00051143,2025-09-25,16.001213,85.600243,16.001213,85.600243,0.19,725ec3291aaa25cd,No,Verified
PH00051144,P00051144,2025-07-15,26.530549,76.18492,26.530549,76.18492,0.21,9ed32a2c9e3ce4ee,No,Verified
PH00051145,P00051145,2025-12-26,20.019054,68.173277,20.019054,68.173277,0.07,97a0314c83aa60bb,No,Verified
PH00051146,P00051146,2025-09-13,19.674131,91.447843,19.674131,91.447843,0.05,cf26ed01f3300a30,No,Verified
PH00051147,P00051147,2025-10-15,22.308127,69.486124,22.308127,69.486124,0.06,ddf8f85c6c5f5b91,No,Verified
PH00051148,P00051148,2026-01-15,13.96388,70.476662,13.96388,70.476662,0.35,9e67d7162e4f6f8b,No,Verified
PH00051149,P00051149,2025-12-24,9.467135,71.92249,9.467135,71.92249,0.07,a733d035807ced04,No,Verified
PH00051150,P00051150,2025-09-30,33.729789,93.480063,33.729789,93.480063,0.44,be2634f2731053d7,No,Verified
PH00051151,P00051151,2025-05-29,20.981462,90.902048,20.981462,90.902048,0.39,47619947b53b047b,No,Verified
PH00051152,P00051152,2025-09-11,26.803014,92.029197,26.803014,92.029197,0.02,9c35c7ebd1dbc33c,No,Verified
PH00051153,P00051153,2025-10-13,15.882148,87.405367,15.882148,87.405367,0.03,85d7179e1b7c0e70,No,Verified
PH00051154,P00051154,2025-09-22,30.045591,71.047594,30.045591,71.047594,0.34,b470227b72e29aa3,No,Verified
PH00051155,P00051155,2025-06-04,16.314586,84.654118,16.314586,84.654118,0.14,116209c4df8a81f2,No,Verified
PH00051156,P00051156,2025-07-23,14.407117,93.488407,14.407117,93.488407,0.2,e23058ef2ede445e,No,Verified
PH00051157,P00051157,2025-06-12,29.972125,95.230983,29.972125,95.230983,0.18,76c9e5b7c17ea78d,No,Verified
PH00051158,P00051158,2026-02-25,16.548186,94.820692,16.548186,94.820692,0.45,5b36abada405bd0c,No,Verified
PH00051159,P00051159,2025-05-28,14.155273,96.907837,14.155273,96.907837,0.2,3f3b85ae0569c275,No,Verified
PH00051160,P00051160,2025-10-25,32.955908,96.560517,32.955908,96.560517,0.35,5067829ddf6a41c9,No,Verified
PH00051161,P00051161,2026-01-19,22.191947,84.960392,22.191947,84.960392,0.43,636f3d4e33c291e5,No,Verified
PH00051162,P00051162,2025-08-08,31.428044,71.522611,31.428044,71.522611,0.4,5a3ce79609aa6d73,No,Verified
PH00051163,P00051163,2025-09-02,29.49854,73.223515,29.49854,73.223515,0.49,70c330287ab8631f,No,Verified
PH00051164,P00051164,2025-12-03,19.195341,95.042549,19.195341,95.042549,0.31,297e79afbeabf56f,No,Verified
PH00051165,P00051165,2025-08-02,10.762581,91.874281,10.762581,91.874281,0.22,689754a8e481265a,No,Verified
PH00051166,P00051166,2025-08-22,32.990697,73.303258,32.990697,73.303258,0.46,f71498338e38a124,No,Verified
PH00051167,P00051167,2025-06-30,13.8813,94.89987,14.447352,95.522456,122.04,4e081b84264c7602,No,Mismatch
PH00051168,P00051168,2026-02-07,33.061017,93.124752,33.061017,93.124752,0.34,c00770a430c3f322,No,Verified
PH00051169,P00051169,2025-07-31,19.116994,80.837493,19.795342,81.794082,117.21,c89ccdfba1e9dc65,No,Mismatch
PH00051170,P00051170,2026-01-08,30.013433,86.754616,30.013433,86.754616,0.08,4cd969fc091df242,No,Verified
PH00051171,P00051171,2026-02-12,13.651085,71.38619,13.651085,71.38619,0.32,d38ce6b2bebce56e,No,Verified
